G tract found at positions:
409944, 409960, +
409968, 409987, +
409995, 410017, +
410022, 410038, +
410042, 410077, +
410079, 410092, +
410097, 410121, +
410141, 410166, +
410167, 410223, +
410235, 410251, +
410255, 410272, +
410277, 410329, +
410333, 410346, +
410357, 410373, +
410376, 410386, +
410388, 410831, +
410840, 410897, +
410898, 410938, +
410994, 411032, +
411047, 411081, +
411122, 411153, +
411188, 411211, +
411219, 411342, +
411345, 411412, +
411425, 411462, +
411484, 411516, +
411519, 412276, +
412293, 412312, +
412314, 412344, +
412346, 412377, +
412379, 421086, +
421119, 421273, +
421283, 421332, +
421349, 421395, +
421421, 421440, +
421463, 421482, +
421490, 421504, +
421508, 421536, +
421544, 421701, +
421703, 421733, +
421736, 421774, +
421776, 421818, +
421828, 421998, +
422005, 422042, +
422047, 422124, +
422128, 422175, +
422177, 422232, +
422239, 422262, +
422275, 422300, +
422315, 422381, +
422389, 422432, +
422438, 423497, +
423502, 423547, +
423550, 423583, +
423585, 423602, +
423614, 423746, +
423749, 423775, +
423777, 424088, +
424089, 424118, +
424137, 432109, +
432115, 432155, +
432196, 434470, +
434473, 434558, +
434575, 434624, +
434637, 434696, +
434718, 434752, +
434794, 434834, +
434838, 434876, +
434928, 434967, +
434978, 435454, +
435475, 435709, +
435716, 435763, +
435780, 435813, +
435816, 435858, +
435863, 435888, +
435897, 435934, +
435935, 435961, +
435966, 436004, +
436023, 436069, +
436076, 436137, +
436157, 436297, +
436309, 436541, +
436572, 436630, +
436633, 436695, +
436706, 436743, +
436754, 436795, +
436813, 436852, +
436868, 436906, +
436923, 436975, +
436978, 437013, +
437018, 452307, +
452313, 452340, +
452357, 452394, +
452401, 452433, +
452440, 452477, +
452492, 452532, +
452549, 452583, +
452588, 452631, +
452642, 452681, +
452692, 452870, +
452873, 452905, +
452927, 452975, +
452978, 453227, +
453280, 453303, +
453309, 453384, +
453405, 453615, +
453628, 453657, +
453663, 453695, +
453707, 453750, +
453752, 453793, +
453799, 453860, +
453871, 453950, +
453962, 454075, +
454082, 454133, +
454148, 454196, +
454205, 454275, +
454289, 454306, +
454319, 454359, +
454379, 454441, +
454450, 454466, +
454471, 454490, +
454496, 454544, +
454569, 454586, +
454598, 454613, +
454624, 454673, +
454682, 455007, +
455018, 455060, +
455068, 455114, +
455116, 455144, +
455150, 455181, +
455184, 455208, +
455212, 455237, +
455245, 455305, +
455314, 455336, +
455339, 455709, +
455712, 455725, +
455730, 455743, +
455748, 455761, +
455769, 455800, +
455808, 455835, +
455844, 455903, +
455908, 456028, +
456033, 456043, +
456045, 456063, +
456092, 456401, +
456409, 456445, +
456455, 456489, +
456511, 456551, +
456561, 456587, +
456595, 456659, +
456661, 456724, +
456729, 456775, +
456778, 456834, +
456842, 456943, +
457019, 457060, +
457081, 457141, +
457146, 457213, +
457225, 457264, +
457284, 457321, +
457324, 457352, +
457356, 457386, +
457387, 457433, +
457439, 457469, +
457480, 457547, +
457550, 457620, +
457653, 457725, +
457734, 457782, +
457788, 457807, +
457859, 457896, +
457913, 457938, +
457972, 458007, +
458009, 458084, +
458101, 458131, +
458132, 458157, +
458162, 458228, +
458240, 458262, +
458272, 458318, +
458338, 458376, +
458381, 458423, +
458433, 458458, +
458469, 458488, +
458500, 458511, +
458527, 458548, +
458552, 458574, +
458578, 458644, +
458650, 458783, +
458788, 458849, +
458854, 458896, +
458911, 458970, +
458979, 459041, +
459043, 459113, +
459130, 459217, +
459234, 459318, +
459336, 459364, +
459400, 459478, +
459483, 460218, +
460221, 460264, +
460272, 460354, +
460357, 460481, +
460503, 460518, +
460533, 460578, +
460583, 460633, +
460649, 460675, +
460710, 460803, +
460806, 460840, +
460844, 460866, +
460878, 460935, +
460952, 461001, +
461006, 461059, +
461087, 461419, +
461438, 461468, +
461486, 461563, +
461605, 461623, +
461634, 461656, +
461679, 461710, +
461724, 461762, +
461772, 461805, +
461810, 461912, +
461915, 461935, +
461958, 462017, +
462018, 462138, +
462146, 462198, +
462203, 462273, +
462294, 462474, +
462481, 462508, +
462531, 463433, +
463452, 463482, +
463503, 463701, +
463704, 463752, +
463773, 463792, +
463800, 463900, +
463949, 464204, +
464211, 464359, +
464360, 464422, +
464471, 465016, +
465028, 465127, +
465135, 465165, +
465173, 467686, +
467690, 467733, +
467744, 467763, +
467765, 467792, +
467795, 467844, +
467852, 467886, +
467897, 467933, +
467934, 467952, +
467963, 467983, +
468022, 468068, +
468092, 468133, +
468148, 468416, +
468427, 468477, +
468481, 468510, +
468525, 468548, +
468577, 468592, +
468601, 468629, +
468637, 468709, +
468715, 468739, +
468742, 468789, +
468797, 468828, +
468841, 468858, +
468859, 468872, +
468880, 468902, +
468915, 468954, +
468955, 469045, +
469073, 469111, +
469132, 469148, +
469177, 469194, +
469195, 469232, +
469265, 469335, +
469339, 469367, +
469377, 469501, +
469504, 469529, +
469566, 469629, +
469652, 469798, +
469809, 469859, +
469873, 469897, +
469899, 469976, +
469979, 469990, +
470000, 470043, +
470055, 470079, +
470085, 470103, +
470104, 470155, +
470159, 470188, +
470195, 470238, +
470246, 470268, +
470276, 470304, +
470309, 470344, +
470354, 470417, +
470418, 472434, +
472448, 472483, +
472486, 472509, +
472550, 472611, +
472616, 472736, +
472743, 472792, +
472819, 472848, +
472852, 472888, +
472905, 472925, +
472934, 472957, +
472958, 473028, +
473032, 473085, +
473092, 473120, +
473122, 473152, +
473157, 473331, +
473338, 473348, +
473350, 473396, +
473397, 473414, +
473416, 473441, +
473452, 473539, +
473554, 473576, +
473583, 473603, +
473613, 473704, +
473716, 473773, +
473795, 473819, +
473845, 474140, +
474144, 474162, +
474165, 474188, +
474193, 474216, +
474227, 474242, +
474262, 474292, +
474299, 474356, +
474369, 474428, +
474432, 474447, +
474452, 474494, +
474503, 474552, +
474554, 474578, +
474584, 474609, +
474622, 474662, +
474671, 474725, +
474730, 474832, +
474857, 474876, +
474882, 474904, +
474906, 474925, +
474934, 474959, +
474977, 474990, +
475004, 477442, +
477447, 477502, +
477510, 477544, +
477594, 477608, +
477611, 477851, +
477855, 478131, +
478137, 478184, +
478191, 478553, +
478562, 478579, +
478593, 478656, +
478670, 478728, +
478748, 478915, +
478950, 479018, +
479027, 479050, +
479055, 479092, +
479127, 479147, +
479148, 479175, +
479187, 479215, +
479229, 479286, +
479298, 479320, +
479325, 479359, +
479367, 479731, +
479733, 479859, +
479879, 479903, +
479908, 479934, +
479939, 479958, +
479961, 479990, +
479991, 480180, +
480196, 480419, +
480426, 480759, +
480779, 480824, +
480840, 481059, +
481090, 481173, +
481179, 481194, +
481197, 481247, +
481249, 481301, +
481311, 481485, +
481500, 481553, +
481576, 481622, +
481627, 481691, +
481695, 481946, +
481952, 481988, +
481991, 482030, +
482034, 482077, +
482080, 482095, +
482098, 482264, +
482275, 482903, +
482905, 482974, +
482998, 483067, +
483068, 483343, +
483354, 483373, +
483375, 483406, +
483424, 483444, +
483456, 483503, +
483520, 483714, +
483730, 485483, +
485485, 485510, +
485514, 485569, +
485572, 485627, +
485636, 486644, +
486646, 486714, +
486717, 486737, +
486777, 486960, +
486965, 486991, +
486997, 487034, +
487054, 487072, +
487075, 487099, +
487107, 487138, +
487139, 487180, +
487206, 487219, +
487221, 487239, +
487243, 487383, +
487389, 487411, +
487413, 487469, +
487479, 487509, +
487512, 487523, +
487545, 487559, +
487560, 487575, +
487578, 487588, +
487590, 487612, +
487614, 487667, +
487692, 487723, +
487731, 487770, +
487771, 487877, +
487881, 487900, +
487908, 487930, +
487944, 487963, +
487972, 488000, +
488002, 488038, +
488052, 488826, +
488833, 488860, +
488874, 489333, +
489366, 489416, +
489438, 489576, +
489595, 489846, +
489856, 489914, +
489925, 490233, +
490235, 490259, +
490267, 490338, +
490348, 490385, +
490395, 490454, +
490466, 490526, +
490532, 490708, +
490713, 490746, +
490748, 491063, +
491092, 491110, +
491131, 491152, +
491160, 491188, +
491190, 491857, +
491881, 491917, +
491926, 491972, +
491988, 492089, +
492091, 492143, +
492149, 492171, +
492190, 492221, +
492238, 492281, +
492283, 492320, +
492342, 492416, +
492425, 493788, +
493795, 493838, +
493843, 494076, +
494078, 494094, +
494117, 494145, +
494153, 494184, +
494189, 494431, +
494436, 494468, +
494471, 494505, +
494510, 494538, +
494543, 494629, +
494633, 494645, +
494679, 495300, +
495319, 495591, +
495599, 495858, +
495877, 496113, +
496148, 496167, +
496182, 496197, +
496213, 496254, +
496273, 496292, +
496325, 496351, +
496355, 496387, +
496388, 496461, +
496479, 496517, +
496530, 496551, +
496556, 496656, +
496692, 496930, +
496955, 496980, +
497009, 497031, +
497038, 497111, +
497119, 497130, +
497137, 497158, +
497169, 497202, +
497203, 497228, +
497229, 497258, +
497268, 497282, +
497294, 497336, +
497339, 497738, +
497742, 497764, +
497770, 497855, +
497869, 497901, +
497932, 497973, +
497979, 498044, +
498052, 498071, +
498073, 498088, +
498091, 498112, +
498125, 498137, +
498143, 498173, +
498179, 498230, +
498247, 498266, +
498282, 498321, +
498322, 498349, +
498351, 498432, +
498437, 498487, +
498488, 498766, +
498768, 498790, +
498810, 498847, +
498909, 499753, +
499758, 499773, +
499785, 499810, +
499814, 499841, +
499844, 499886, +
499895, 499984, +
500006, 500022, +
500033, 500060, +
500088, 501077, +
501087, 501204, +
501210, 501240, +
501243, 501272, +
501273, 501293, +
501300, 501326, +
501330, 501350, +
501365, 501395, +
501399, 501517, +
501522, 501564, +
501568, 501876, +
501879, 501925, +
501927, 501982, +
501996, 502048, +
502059, 502081, +
502084, 502111, +
502118, 502159, +
502193, 502242, +
502248, 502525, +
502531, 502585, +
502586, 502627, +
502635, 502692, +
502701, 502735, +
502741, 502783, +
502790, 502828, +
502840, 502892, +
502908, 502928, +
502950, 502984, +
502992, 503023, +
503028, 503054, +
503061, 503079, +
503096, 503255, +
503259, 503269, +
503277, 503306, +
503313, 503337, +
503364, 503409, +
503414, 503450, +
503467, 503490, +
503498, 503526, +
503531, 503565, +
503575, 503608, +
503647, 503877, +
503895, 503913, +
503918, 504124, +
504125, 504171, +
504174, 504222, +
504242, 504282, +
504290, 504312, +
504323, 504349, +
504353, 504461, +
504485, 504552, +
504570, 504612, +
504621, 504666, +
504669, 504704, +
504717, 504744, +
504747, 504800, +
504801, 504883, +
504891, 504915, +
504929, 504949, +
504950, 504966, +
505002, 505072, +
505075, 505719, +
505729, 505744, +
505775, 505824, +
505829, 505866, +
505871, 505909, +
505916, 505952, +
505959, 505996, +
506010, 506052, +
506060, 506306, +
506326, 506356, +
506375, 506442, +
506448, 506652, +
506657, 506694, +
506713, 506941, +
506976, 507037, +
507093, 507144, +
507183, 507226, +
507243, 507271, +
507281, 507578, +
507581, 507595, +
507599, 507630, +
507639, 507690, +
507695, 507721, +
507724, 507756, +
507777, 507800, +
507807, 507831, +
507863, 508141, +
508142, 508198, +
508209, 508574, +
508576, 508643, +
508651, 508682, +
508699, 508723, +
508735, 508781, +
508784, 508810, +
508822, 508864, +
508905, 509134, +
509189, 509354, +
509383, 509459, +
509470, 509504, +
509551, 509582, +
509585, 509637, +
509641, 509844, +
509847, 509858, +
509861, 509966, +
509979, 510121, +
510126, 510167, +
510172, 510207, +
510214, 510254, +
510258, 510303, +
510319, 510566, +
510568, 510648, +
510674, 510836, +
510837, 510881, +
510883, 510900, +
510929, 510952, +
510966, 511004, +
511005, 511035, +
511047, 511096, +
511113, 511167, +
511171, 511207, +
511209, 511236, +
511245, 511286, +
511294, 511505, +
511523, 511549, +
511556, 511711, +
511728, 511774, +
511795, 511915, +
511919, 541733, +
541754, 541788, +
541791, 541812, +
541818, 541849, +
541877, 541942, +
541947, 541990, +
542032, 542101, +
542116, 542160, +
542162, 542217, +
542219, 542240, +
542246, 542265, +
542270, 542302, +
542318, 542384, +
542386, 542412, +
542420, 543148, +
543166, 543210, +
543212, 543243, +
543244, 543255, +
543260, 543288, +
543305, 543324, +
543332, 543351, +
543355, 543410, +
543419, 543452, +
543455, 543483, +
543488, 543516, +
543518, 543546, +
543548, 543597, +
543610, 543627, +
543638, 543666, +
543668, 543756, +
543761, 543808, +
543810, 543850, +
543879, 543912, +
543962, 544029, +
544036, 544065, +
544089, 544107, +
544108, 544126, +
544160, 544206, +
544226, 544251, +
544257, 544543, +
544549, 544579, +
544581, 544701, +
544706, 544771, +
544782, 544813, +
544814, 544851, +
544871, 544913, +
544916, 545947, +
545951, 545992, +
546005, 546085, +
546087, 546112, +
546116, 546172, +
546174, 546235, +
546240, 546263, +
546266, 546325, +
546333, 546370, +
546381, 546458, +
546462, 546502, +
546513, 546549, +
546555, 546610, +
546615, 546657, +
546666, 546703, +
546706, 546834, +
546849, 547703, +
547705, 547745, +
547748, 548822, +
548833, 548916, +
548944, 548992, +
549001, 549039, +
549062, 549104, +
549110, 549125, +
549176, 549203, +
549227, 549432, +
549437, 549569, +
549572, 549750, +
549757, 549894, +
549908, 549972, +
549974, 549989, +
549996, 550153, +
550168, 550196, +
550202, 550218, +
550221, 550266, +
550290, 550314, +
550322, 550344, +
550347, 550396, +
550397, 550415, +
550451, 550471, +
550505, 550543, +
550568, 550765, +
550769, 550804, +
550806, 550852, +
550867, 550891, +
550895, 550939, +
550962, 550982, +
550992, 551018, +
551027, 551042, +
551075, 551101, +
551106, 551163, +
551174, 551189, +
551212, 563479, +
563487, 563510, +
563517, 563555, +
563561, 563585, +
563590, 563820, +
563827, 563970, +
563982, 564200, +
564208, 564224, +
564235, 564272, +
564279, 564612, +
564658, 564710, +
564720, 564734, +
564745, 564761, +
564763, 564823, +
564842, 564881, +
564884, 567519, +
567531, 567582, +
567585, 567960, +
567986, 568040, +
568050, 568063, +
568089, 568171, +
568190, 568221, +
568239, 568306, +
568311, 568348, +
568349, 568651, +
568662, 568712, +
568724, 568744, +
568757, 568844, +
568851, 569768, +
569771, 569826, +
569845, 569882, +
569901, 569938, +
569957, 569983, +
570015, 570054, +
570091, 570240, +
570246, 570301, +
570329, 570627, +
570670, 570688, +
570694, 570714, +
570730, 570755, +
570787, 570807, +
570821, 570842, +
570845, 570869, +
570873, 570934, +
570955, 580642, +
580648, 580699, +
580715, 584439, +
584451, 584464, +
584470, 584503, +
584511, 584547, +
584550, 584602, +
584620, 584669, +
584697, 584748, +
584751, 584809, +
584838, 584878, +
584883, 584919, +
584923, 584953, +
584954, 584980, +
584985, 585037, +
585043, 585067, +
585074, 585109, +
585114, 585133, +
585138, 585154, +
585176, 585270, +
585285, 585322, +
585324, 585343, +
585345, 585430, +
585446, 585509, +
585529, 585566, +
585576, 585689, +
585702, 585737, +
585752, 585797, +
585805, 585853, +
585858, 585871, +
585894, 585925, +
585943, 585979, +
585991, 586033, +
586042, 586058, +
586096, 586117, +
586123, 586189, +
586196, 586274, +
586277, 586332, +
586354, 586557, +
586573, 586616, +
586629, 586732, +
586754, 586769, +
586781, 586823, +
586829, 586868, +
586872, 586900, +
586903, 586947, +
586960, 587007, +
587011, 587035, +
587043, 587068, +
587091, 587120, +
587123, 588264, +
588279, 588423, +
588435, 588451, +
588459, 588514, +
588545, 588608, +
588618, 588679, +
588696, 588745, +
588749, 588764, +
588773, 588932, +
588937, 589293, +
589299, 589318, +
589320, 589364, +
589379, 589413, +
589419, 589437, +
589440, 589480, +
589500, 589581, +
589588, 589621, +
589623, 589651, +
589666, 589688, +
589692, 589722, +
589725, 589761, +
589767, 589807, +
589831, 590799, +
590808, 590851, +
590854, 590894, +
590900, 590920, +
590964, 591067, +
591068, 591127, +
591134, 591159, +
591167, 591204, +
591214, 591291, +
591302, 591354, +
591363, 591398, +
591407, 591446, +
591466, 591478, +
591497, 591568, +
591576, 591652, +
591669, 592012, +
592043, 592086, +
592092, 592159, +
592169, 592244, +
592247, 592272, +
592295, 592324, +
592358, 592386, +
592391, 592405, +
592419, 592457, +
592459, 592496, +
592501, 592701, +
592711, 592795, +
592802, 592853, +
592859, 592883, +
592894, 592964, +
592981, 593052, +
593058, 593171, +
593176, 593380, +
593390, 593428, +
593441, 593465, +
593468, 594031, +
594034, 594060, +
594081, 594118, +
594133, 594260, +
594288, 594328, +
594362, 594414, +
594416, 597564, +
597579, 597606, +
597621, 597673, +
597677, 597710, +
597711, 597736, +
597756, 597787, +
597807, 597878, +
597889, 597985, +
597993, 598048, +
598052, 598109, +
598123, 598193, +
598200, 598216, +
598228, 598281, +
598283, 598302, +
598307, 598454, +
598455, 598469, +
598484, 598796, +
598800, 598858, +
598881, 598926, +
598958, 599032, +
599037, 599135, +
599143, 599179, +
599185, 599248, +
599262, 599299, +
599302, 599335, +
599355, 599408, +
599421, 599582, +
599601, 599705, +
599735, 599755, +
599758, 599792, +
599797, 606547, +
606562, 606610, +
606618, 606702, +
606703, 606735, +
606736, 606845, +
606858, 606891, +
606899, 606968, +
606970, 607003, +
607018, 607037, +
607051, 607081, +
607087, 607119, +
607120, 607152, +
607162, 607208, +
607255, 607274, +
607276, 607309, +
607324, 607343, +
607351, 607379, +
607391, 607409, +
607430, 607648, +
607696, 607717, +
607739, 607830, +
607832, 607906, +
607926, 608484, +
608519, 608663, +
608672, 608707, +
608715, 608736, +
608748, 608761, +
608773, 608813, +
608821, 608867, +
608883, 608923, +
608937, 609047, +
609050, 609087, +
609092, 609108, +
609111, 609147, +
609169, 609194, +
609234, 609276, +
609280, 609304, +
609308, 609343, +
609353, 609380, +
609389, 609421, +
609432, 609465, +
609495, 609651, +
609654, 609698, +
609703, 609739, +
609745, 609787, +
609800, 610036, +
610041, 610067, +
610068, 610126, +
610131, 610200, +
610215, 610239, +
610245, 610287, +
610294, 610318, +
610335, 610356, +
610369, 610412, +
610427, 610447, +
610452, 611908, +
611917, 611947, +
611958, 611980, +
611990, 612006, +
612011, 612077, +
612092, 612119, +
612120, 612354, +
612363, 612413, +
612452, 612473, +
612481, 612519, +
612537, 612583, +
612615, 612652, +
612665, 612721, +
612722, 612761, +
